Transacted Price,Area sqm,PropertyAge,Prior Transacted Price,No of years owned,GroundFloor,LowFloor,HighFloor,Penthouse,NewPurchaser,HDBPurchaser,PrivatePurchaser,WestRegion,NorthRegion,NorthEastRegion,East Region,CentralRegion,mrt_dist_meter,sch_dist_meter
738000,72,8.3,543720,7.4,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
708000,72,8.1,526500,7.2,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
932000,93,8.1,698400,7.5,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
900000,101,3.5,750600,3.2,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
730000,72,7.9,532800,6.8,0,1,0,0,0,0,1,0,0,1,0,0,1025.198983,202.544418
1020000,101,8.7,754200,8.3,0,1,0,0,0,0,1,0,0,1,0,0,1025.198983,202.544418
1065000,101,8.7,756000,8.3,0,1,0,0,0,0,1,0,0,1,0,0,1025.198983,202.544418
1038000,102,8.1,730800,7.4,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
753500,72,7.9,540000,7.1,0,1,0,0,0,0,1,0,0,1,0,0,1025.198983,202.544418
788000,72,8.1,541800,7.4,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1060000,102,8.9,762300,8.5,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1080000,98,9.1,759920,8.7,0,1,0,0,1,0,0,0,0,1,0,0,1025.198983,202.544418
980000,102,7.8,738900,7.3,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1080000,101,7.9,760500,7.5,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
788000,72,8.4,548100,7.8,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
635000,72,3.5,551700,2.7,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1100000,102,7.9,745200,7.5,0,0,1,0,0,0,1,0,0,1,0,0,1025.198983,202.544418
765000,72,8.3,558000,7.6,0,0,1,0,0,0,1,0,0,1,0,0,1025.198983,202.544418
1100000,101,8.4,776700,8,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1080000,98,8.1,733500,7.7,0,0,0,1,0,0,1,0,0,1,0,0,1025.198983,202.544418
1110000,98,8.1,759600,7.8,0,0,0,1,0,0,1,0,0,1,0,0,1025.198983,202.544418
1090000,98,8,763200,7.6,0,0,0,1,0,0,1,0,0,1,0,0,1025.198983,202.544418
615000,112,8.5,465010,7.9,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
750000,126,9.3,530035,8.7,0,1,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
1011000,126,11.5,750000,2.2,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
930000,112,16.9,468070,16.4,0,1,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
722800,126,8.7,540065,8.1,0,1,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
1058000,126,11.7,722800,3,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
785000,112,9.9,474020,9.3,0,0,1,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
1030000,126,11.4,557515,10.9,0,0,1,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
1030000,126,16.4,1030000,5,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
1000000,126,11.3,545080,10.7,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
860000,112,10.4,488000,9.7,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
695000,126,7.8,572000,7.3,0,0,1,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
718000,126,8.5,574175,8,0,0,1,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
1070000,126,15.1,718000,6.7,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
1100000,126,17.1,705000,8.5,0,0,1,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
820000,112,9.7,496035,9.1,0,0,0,1,0,0,1,0,0,0,1,0,490.8105706,333.8981044
1000000,112,14.8,820000,5.2,0,0,0,1,0,1,0,0,0,0,1,0,490.8105706,333.8981044
900000,213,7.7,828000,7.1,0,0,0,1,0,0,1,0,0,0,1,0,490.8105706,333.8981044
1430000,213,10.7,900000,3,0,0,0,1,0,0,1,0,0,0,1,0,490.8105706,333.8981044
1400000,211,16.1,808070,15.5,0,0,0,1,0,1,0,0,0,0,1,0,490.8105706,333.8981044
1215000,102,5,857000,3.4,0,0,1,0,1,0,0,1,0,0,0,0,635.1072709,376.3505627
945000,118,12.5,481274,8.8,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
956000,118,9.7,490000,6,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1030000,121,10,470628,7.3,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
980000,121,15,475000,12.4,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
865000,118,8.8,475800,5.5,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
930000,118,16.5,865000,7.7,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
1100000,121,10,479802,8.1,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
900000,118,9.3,480000,6.7,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
900000,121,9.5,476274,6.9,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
900000,121,8.8,475648,6.2,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1150000,120,10.4,485094,8.4,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
938000,120,15.9,1150000,5.5,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
867000,117,9.2,492150,7,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
940000,120,16.5,497448,14,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
935000,120,8.9,488622,7,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
965000,120,14.6,935000,5.7,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
975000,117,12.7,495678,10.7,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
920000,120,8.8,500094,6.2,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
925000,120,9.2,488380,7,0,0,1,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
980000,117,9.7,495881,6.4,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
980000,120,12.4,475000,9.9,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
928000,117,13.8,498000,11.1,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
960000,120,14.4,490000,11.8,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
978000,120,15.3,493032,12.6,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
930000,120,9.1,497000,6.5,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
900000,120,9.2,506000,6.5,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
970000,120,9.6,499000,6.8,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
900000,120,9.1,495000,6.6,0,0,1,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
980000,120,14.3,489498,11.9,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
908000,117,9.2,508666,7,0,0,1,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
970000,120,13.7,524330,11,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
900000,120,9.1,504256,6.9,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1000000,120,13.2,900000,4.1,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1100000,117,10,504500,7.4,0,0,1,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
1000000,117,12,514200,7.6,0,0,1,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
930000,117,15.5,1000000,3.5,0,0,1,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
1450888,233,8.9,862700,4.3,0,0,0,1,0,0,1,1,0,0,0,0,338.1612962,192.4622793
1690000,233,16.4,1450888,7.5,0,0,0,1,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1149000,102,4.9,829000,3.2,0,1,0,0,0,1,0,1,0,0,0,0,635.1072709,376.3505627
950000,89,4.5,699000,2.6,0,0,1,0,0,1,0,1,0,0,0,0,635.1072709,376.3505627
1210000,105,4.9,899000,3.2,0,0,1,0,0,0,1,1,0,0,0,0,635.1072709,376.3505627
610000,139,12.3,608000,11.8,1,0,0,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
960000,139,15.4,610000,3.1,1,0,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
713000,131,13.7,559700,13.1,0,1,0,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
850000,131,21.2,713000,7.5,0,1,0,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
580000,131,10.7,582500,10,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
510000,131,10.1,595300,9.5,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
928888,131,22.4,602300,21.8,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
430000,131,8.2,590700,7.6,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
660000,131,10.9,605800,10.3,0,1,0,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
808000,131,20.4,660000,9.5,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
542800,147,10,676400,9.4,0,0,1,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
900000,131,21.6,601200,21,0,0,1,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
868000,131,14.1,635600,13.5,0,0,1,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
618000,131,12.1,604700,11.6,0,0,1,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
550000,131,13.3,618000,1.2,0,0,1,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
939000,131,22.5,550000,9.2,0,0,1,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
990000,147,19.5,691400,18.9,0,0,1,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
920000,131,18.1,619800,17.5,0,0,1,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
600000,131,11.5,608200,10.9,0,0,1,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
700000,147,10.5,697900,9.9,0,0,1,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
1110000,147,16,700000,5.5,0,0,1,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
613000,131,10.6,612700,10,0,0,1,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
433000,131,10,628800,9.4,0,0,1,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
893000,131,18.4,617200,17.8,0,0,1,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
475000,150,9.1,727500,8.5,0,0,1,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
805000,150,13.1,475000,4.1,0,0,1,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
742000,131,13.3,633300,12.7,0,0,1,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
1010000,131,16.6,621700,16,0,0,1,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
1600000,283,17.2,955100,16.6,0,0,1,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
780000,135,13.1,685400,12.6,0,0,0,1,0,1,0,1,0,0,0,0,1348.410196,626.6081179
735000,131,12.9,630700,12.2,0,0,0,1,0,0,1,1,0,0,0,0,1348.410196,626.6081179
720000,99,20.4,419600,20.2,1,0,0,0,0,0,1,0,0,0,1,0,485.2388074,496.7031243
633800,119,13.1,506700,12.9,0,1,0,0,0,1,0,0,0,0,1,0,485.2388074,496.7031243
520000,99,11,460000,6.4,0,1,0,0,0,0,1,0,0,0,1,0,485.2388074,496.7031243
603900,102,13,436400,12.7,0,1,0,0,0,1,0,0,0,0,1,0,485.2388074,496.7031243
628000,102,11.6,461700,11.3,0,1,0,0,0,1,0,0,0,0,1,0,485.2388074,496.7031243
645000,102,13.3,628000,1.7,0,1,0,0,0,1,0,0,0,0,1,0,485.2388074,496.7031243
780000,102,21.8,645000,8.5,0,1,0,0,0,1,0,0,0,0,1,0,485.2388074,496.7031243
550000,102,11,438400,10.7,0,1,0,0,0,0,1,0,0,0,1,0,485.2388074,496.7031243
860000,120,14.6,515000,14.3,0,1,0,0,0,1,0,0,0,0,1,0,485.2388074,496.7031243
850000,102,18.8,445400,18.4,0,1,0,0,0,1,0,0,0,0,1,0,485.2388074,496.7031243
650000,120,11.2,522000,10.9,0,1,0,0,0,1,0,0,0,0,1,0,485.2388074,496.7031243
925000,120,15.2,650000,4.1,0,1,0,0,0,0,1,0,0,0,1,0,485.2388074,496.7031243
760000,102,14.2,447400,13.9,0,1,0,0,0,0,1,0,0,0,1,0,485.2388074,496.7031243
895000,102,22.1,760000,8,0,1,0,0,0,0,1,0,0,0,1,0,485.2388074,496.7031243
616000,102,13.1,474700,12.8,0,0,1,0,0,0,1,0,0,0,1,0,485.2388074,496.7031243
800000,102,14.6,451400,14.4,0,0,1,0,0,0,1,0,0,0,1,0,485.2388074,496.7031243
820000,102,20.3,453400,20.1,0,0,1,0,0,1,0,0,0,0,1,0,485.2388074,496.7031243
950000,120,20,530000,19.7,0,0,1,0,0,1,0,0,0,0,1,0,485.2388074,496.7031243
440000,102,8.4,478700,8.2,0,0,1,0,0,0,1,0,0,0,1,0,485.2388074,496.7031243
600000,102,11.7,440000,3.3,0,0,1,0,0,1,0,0,0,0,1,0,485.2388074,496.7031243
888000,102,15.9,600000,4.2,0,0,1,0,0,0,1,0,0,0,1,0,485.2388074,496.7031243
922000,120,19.2,532000,19,0,0,1,0,0,0,1,0,0,0,1,0,485.2388074,496.7031243
605000,182,10.2,585900,9.9,0,0,1,0,0,1,0,0,0,0,1,0,485.2388074,496.7031243
445000,105,8.5,472900,8.3,0,0,0,1,0,0,1,0,0,0,1,0,485.2388074,496.7031243
1400000,160,8.2,923400,7.8,1,0,0,0,0,0,1,0,0,1,0,0,1025.198983,202.544418
1150000,129,8.1,711900,7.6,1,0,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
900000,115,7.9,635400,7.5,1,0,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
938000,129,7.9,708300,7.4,1,0,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1090000,102,9,774900,8.6,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
670000,72,7.8,531000,7,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
840000,77,8.2,592480,7.6,0,1,0,0,0,0,1,0,0,1,0,0,1025.198983,202.544418
1380000,134,8.2,905400,7.6,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1088000,105,8.6,794700,8.2,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
940000,101,6.8,747000,6.1,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1090000,102,8.8,796720,8.4,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
820000,72,8,545400,7.3,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1100000,101,8.2,756900,7.8,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
780000,72,8,547200,7.4,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
830000,77,8.1,592200,7.6,0,1,0,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
740000,72,7.9,548100,7.2,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
770000,77,7.9,594000,7.5,0,0,1,0,0,0,1,0,0,1,0,0,1025.198983,202.544418
840000,77,7.9,591300,7.4,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
845000,77,9,595800,8.6,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
838000,77,7.9,595800,7.5,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1185000,134,7.1,923400,6.7,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
793888,72,9,552600,8.2,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1150000,105,8.2,880000,5.6,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
850000,77,8.4,611800,7.9,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
818888,76,8.4,576000,8,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
768000,82,6.8,628200,6.5,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
805000,76,8.9,575100,8.6,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
852000,82,8.3,642160,7.8,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1110000,105,7.9,810900,7.4,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
838000,82,8.1,630000,7.7,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1180000,105,7.9,812700,7.5,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
870000,82,8.2,630000,7.9,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
1180000,105,9,830760,8.5,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
870000,82,8.8,629100,8.1,0,0,1,0,0,0,1,0,0,1,0,0,1025.198983,202.544418
1395000,134,8,931500,7.4,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
750000,76,7.9,580500,7.5,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
837000,101,2,768600,1.6,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
850000,76,8.8,583200,8.5,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
850000,82,7.9,636300,7.5,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
868000,82,8.2,636300,7.8,0,0,1,0,0,0,1,0,0,1,0,0,1025.198983,202.544418
843000,101,2.2,774900,1.8,0,0,1,0,0,1,0,0,0,1,0,0,1025.198983,202.544418
777000,76,7.9,585900,7.5,0,0,1,0,0,0,1,0,0,1,0,0,1025.198983,202.544418
1380000,130,8,915300,7.7,0,0,0,1,0,1,0,0,0,1,0,0,1025.198983,202.544418
888000,82,7.8,638100,7.5,0,0,0,1,0,0,1,0,0,1,0,0,1025.198983,202.544418
880000,82,8.7,638100,8.4,0,0,0,1,0,0,1,0,0,1,0,0,1025.198983,202.544418
1400000,130,7.9,923400,7.6,0,0,0,1,0,0,1,0,0,1,0,0,1025.198983,202.544418
810000,76,8.3,587700,8,0,0,0,1,0,1,0,0,0,1,0,0,1025.198983,202.544418
968000,138,15.3,486030,14.7,1,0,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
420000,114,5.7,446310,5.1,0,1,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
615000,114,8.6,420000,2.9,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
760000,126,7.5,560150,6.9,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
1045000,126,13.2,563125,12.7,0,1,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
645000,114,8.6,462375,8,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
630000,126,8.4,558960,7.9,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
960000,126,10.6,630000,2.2,0,1,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
1070000,126,15.2,960000,4.5,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
580000,126,2.6,562700,2,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
1110000,126,18.5,566525,17.9,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
710000,126,7.5,574515,6.9,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
938000,112,14.6,478550,14,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
720000,114,9.2,481755,8.6,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
920000,112,14.9,481865,14.3,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
703000,126,8.5,588370,8,0,0,1,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
515000,126,6,584120,5.5,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
1100000,126,13.5,515000,7.4,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
700000,126,8.4,592110,7.9,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
620000,112,7.6,475125,7,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
973000,112,17.5,620000,9.8,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
768000,114,9.5,498330,8.9,0,0,0,1,0,0,1,0,0,0,1,0,490.8105706,333.8981044
1050000,167,8.9,532000,6,1,0,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
900000,121,9.5,466000,6.8,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
950000,118,10,482454,8.3,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
928888,118,9.8,473000,7,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1250000,146,9.9,591822,6.7,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
918000,118,15.6,475000,12.6,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1080000,146,13.8,604800,10.3,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
920000,118,16.5,479864,15.4,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
885000,121,9,474864,7.7,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
980000,121,14.6,885000,5.6,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
908000,118,12.3,477510,11,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
965000,118,13,482510,11.7,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
905000,121,9.3,477510,8,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
910000,118,12.2,474481,11,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
883000,118,9.3,484274,8.1,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
895000,120,9,481038,7.5,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1040000,117,10.4,483330,9.2,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
1008000,117,10,483330,8.9,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
970000,117,11.6,492212,10.4,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1170000,145,16.6,596580,15.4,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1150000,120,10.2,483684,8.7,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
900000,117,8.8,493976,7.5,0,1,0,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
965000,117,13.1,900000,4.4,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1000000,145,8.8,603344,6.8,0,1,0,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
571140,117,4.5,489164,2.9,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
950000,117,9.7,571140,5.1,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
875000,117,9.3,496622,8,0,0,1,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
1060000,120,11.6,488094,10,0,0,1,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
880000,117,8.8,493386,7.2,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
950000,120,14.7,489858,12.8,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
915000,117,9,498527,6.9,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
965000,120,16.2,495740,13.8,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
900000,117,9.2,499000,6.1,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
910000,117,12.1,900000,2.8,0,0,1,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
910000,120,9.3,494268,8,0,0,1,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
925000,117,15,505442,13.3,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
695000,120,4.9,496914,3.1,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1128000,145,13.6,681300,9.4,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
888000,117,9.1,509852,6.3,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
930000,117,16.1,508380,14.6,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
975000,117,12.3,513380,10,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
980000,120,13.7,910000,4.5,0,0,1,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
935000,117,9.4,511374,7.2,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1338000,145,11.3,630630,7.6,0,0,1,0,0,0,1,1,0,0,0,0,338.1612962,192.4622793
920000,117,9.2,513138,6.9,0,0,1,0,0,1,0,1,0,0,0,0,338.1612962,192.4622793
1720000,260,15.7,958980,11.1,0,0,0,1,0,0,1,1,0,0,0,0,338.1612962,192.4622793
1555000,200,4.9,1441050,3.3,0,0,0,1,0,1,0,0,1,0,0,0,1519.613317,364.4725469
472500,131,9.9,562800,9.3,1,0,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
725000,131,13,472500,3.1,1,0,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
820000,131,19.5,725000,6.5,1,0,0,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
598000,126,12.4,544300,11.9,1,0,0,0,0,0,1,1,0,0,0,0,1348.410196,626.6081179
990000,126,15.6,598000,3.2,1,0,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
700000,131,13.4,575200,12.7,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
710000,131,13.6,579000,13,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
580000,117,10.4,525900,9.8,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
830000,117,14.3,580000,4,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
700000,131,12.7,578700,12.1,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
670000,117,13.1,532900,12.5,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
655000,117,12.6,529400,12,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
560000,131,12.2,591800,11.6,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
560000,131,12,591400,11.4,0,1,0,0,0,1,0,1,0,0,0,0,1348.410196,626.6081179
